ReplicaSet,Solution,Experiment,SmocId,RestoreDurationInSec,VmPeak,VmSize,VmHWM,VmRSS,VmData,DeltaMemoryUsageInKbFromTop
10,distributed,6,smoc5,26.181,11024,7400,73084,82876,58960,4084
10,distributed,6,smoc6,25.082,6988,7192,82616,84976,62448,4068
10,distributed,6,smoc7,25.886,4848,9548,76304,83632,82004,4070
10,distributed,6,smoc8,26.966,6764,9832,67320,77044,61328,4087
10,distributed,6,smoc9,26.099,6444,6468,80840,81104,65924,4083
10,distributed,6,smoc10,27.157,4864,9544,78500,87420,50364,4087
10,distributed,6,smoc11,8.132,11480,5400,168492,165340,174120,4086
10,distributed,7,smoc1,26.008,6708,8052,25148,25544,28568,4076
10,distributed,7,smoc2,27.024,10032,7364,23732,26044,20736,4089
10,distributed,7,smoc3,26.211,11532,8884,71064,73696,60472,4087
10,distributed,7,smoc4,25.646,6824,8304,58448,69896,57744,4087
10,distributed,7,smoc5,26.955,10848,8384,73980,80632,62420,4082
10,distributed,7,smoc6,26.637,4444,7204,75892,87588,68800,4090
10,distributed,7,smoc7,26.116,4828,6796,9032,19480,17044,4088
10,distributed,7,smoc8,26.242,9928,8228,65824,82656,70132,4073
10,distributed,7,smoc9,26.752,6556,7508,64668,71948,65820,4078
10,distributed,7,smoc10,27.214,11304,8544,72608,81496,59236,4086
10,distributed,7,smoc11,7.927,30352,28496,186896,185096,207364,4094
10,distributed,8,smoc1,26.926,5436,9428,72436,81956,59376,4089
10,distributed,8,smoc2,27.055,9576,8968,77788,95688,64892,4091
10,distributed,8,smoc3,27.14,10700,7588,30668,30892,25772,4087
10,distributed,8,smoc4,27.187,11300,9340,76652,83232,65468,4084
10,distributed,8,smoc5,26.342,11100,10072,77132,85820,51252,4085
10,distributed,8,smoc6,26.248,11328,8356,66600,77052,65668,4080
10,distributed,8,smoc7,26.141,11308,8848,63056,70560,56172,4079
10,distributed,8,smoc8,27.119,3504,9840,75116,86548,62368,4087
10,distributed,8,smoc9,26.106,6676,7136,76160,81380,71112,4075
10,distributed,8,smoc10,27.595,11292,9944,84928,86228,66632,4075
10,distributed,8,smoc11,8.924,19696,21032,99188,103760,43228,4084
10,distributed,9,smoc1,26.969,6808,5892,78764,87300,54792,4078
10,distributed,9,smoc2,27.042,5856,7812,76856,85816,60444,4085
10,distributed,9,smoc3,26.541,6336,7248,75060,82652,63364,4084
10,distributed,9,smoc4,27.622,10256,12060,83936,89972,77432,4071
10,distributed,9,smoc5,26.358,8504,6288,78640,82408,67044,4085
10,distributed,9,smoc6,26.877,10808,8520,81744,81748,62428,4086
10,distributed,9,smoc7,27.531,3948,6808,56776,71248,47220,4087
10,distributed,9,smoc8,26.782,5304,9048,65784,73804,71652,4086
10,distributed,9,smoc9,26.673,7896,8208,69232,76940,57616,4089
10,distributed,9,smoc10,27.036,11068,8048,76844,84988,59848,4084
10,distributed,9,smoc11,9.347,23824,25356,122504,120188,109256,4084
10,distributed,10,smoc1,27.257,1640,8232,7884,17060,22872,4081
10,distributed,10,smoc2,27.353,10072,6764,72496,81432,59460,4077
10,distributed,10,smoc3,28.315,7012,8012,17440,22248,21508,4074
10,distributed,10,smoc4,28.788,3492,7820,18240,20096,18368,4085
10,distributed,10,smoc5,26.909,5964,6720,69012,81780,69700,4084
10,distributed,10,smoc6,27.815,2768,7524,8800,19412,27896,4081
10,distributed,10,smoc7,28.036,9560,8272,59048,75404,60608,4091
10,distributed,10,smoc8,28.405,11420,10804,81512,85476,57916,4073
10,distributed,10,smoc9,28.009,8640,9492,12812,15864,18652,4083
10,distributed,10,smoc10,28.381,6312,6680,60644,76704,59156,4079
10,distributed,10,smoc11,8.784,16084,9752,85868,84020,126608,4086
10,conventional,1,smoc1,33.588,5472,7556,214184,227312,152180,4090
10,conventional,1,smoc2,33.546,6980,11740,277680,284724,198028,4089
10,conventional,1,smoc3,33.727,7456,9560,177048,188008,129624,4087
10,conventional,1,smoc4,32.603,6324,7124,301216,320740,261540,4086
10,conventional,1,smoc5,32.135,7076,10080,287088,290696,200756,4089
10,conventional,1,smoc6,31.903,8924,8104,197320,210132,141856,4080
10,conventional,1,smoc7,32.266,8528,9548,289396,306080,220956,4082
10,conventional,1,smoc8,33.896,8940,8400,298580,308180,242512,4082
10,conventional,1,smoc9,31.551,10872,9312,168744,183504,129976,4094
10,conventional,1,smoc10,32.94,13112,11516,251868,256336,195164,4079
10,conventional,1,smoc11,7.467,18108,11900,112648,111940,102624,4077
10,conventional,2,smoc1,27.307,3220,9036,108984,130988,82260,4085
10,conventional,2,smoc2,26.62,13500,9240,192024,200628,115140,4081
10,conventional,2,smoc3,25.601,4212,8924,143116,160504,93220,4080
10,conventional,2,smoc4,27.192,2692,7424,103652,116724,68172,4088
10,conventional,2,smoc5,27.735,8608,8100,140988,146492,89256,4087
10,conventional,2,smoc6,28.27,13740,10952,116212,121296,74612,4075
10,conventional,2,smoc7,26.004,13688,8624,107664,113988,74040,4080
10,conventional,2,smoc8,26.017,13140,16052,208664,211708,117096,4074
10,conventional,2,smoc9,26.589,11448,8900,143800,150176,92400,4072
10,conventional,2,smoc10,26.839,11704,8464,135824,144156,78204,4086
10,conventional,2,smoc11,6.611,6308,5904,48108,46084,57004,4089
10,conventional,3,smoc1,25.979,7388,8264,139792,147760,91836,4088
10,conventional,3,smoc2,25.695,6240,10760,53160,55496,38516,4083
10,conventional,3,smoc3,26.125,7480,7364,154584,163988,91944,4085
10,conventional,3,smoc4,26.753,8544,11316,116856,124332,70976,4082
10,conventional,3,smoc5,27.296,7112,9180,127724,131852,80776,4073
10,conventional,3,smoc6,27.005,13224,13688,121088,128892,83276,4086
10,conventional,3,smoc7,25.857,13276,13044,57464,57236,49484,4084
10,conventional,3,smoc8,26.337,12200,10492,188940,201300,106668,4087
10,conventional,3,smoc9,25.833,9780,9560,121832,134440,75036,4076
10,conventional,3,smoc10,26.372,8680,8860,115996,119340,72296,4081
10,conventional,3,smoc11,7.149,6112,244,73628,75636,70244,4083
10,conventional,4,smoc1,26.026,10856,7784,155220,157644,78380,4090
10,conventional,4,smoc2,27.107,13740,10984,145664,150940,96836,4073
10,conventional,4,smoc3,27.156,8412,10724,131340,137900,79380,4083
10,conventional,4,smoc4,25.096,8620,8400,121768,133600,84204,4086
10,conventional,4,smoc5,26.661,8940,7364,123716,133176,72240,4077
10,conventional,4,smoc6,26.947,7160,8020,52476,58064,68572,4079
10,conventional,4,smoc7,25.743,2576,10136,92144,114096,62372,4089
10,conventional,4,smoc8,26.719,1840,10552,129692,149408,84528,4088
10,conventional,4,smoc9,26.549,13276,11320,185696,193676,120544,4076
10,conventional,4,smoc10,26.293,9152,9276,68368,72432,56536,4082
10,conventional,4,smoc11,6.711,7200,1080,95172,90140,64972,4087
10,conventional,5,smoc1,26.257,7516,10756,142140,156584,97640,4092
10,conventional,5,smoc2,26.329,8796,8912,113688,128876,77656,4082
10,conventional,5,smoc3,26.082,13300,10448,52788,52028,48136,4071
10,conventional,5,smoc4,26.028,4640,8000,119956,136060,84540,4087
10,conventional,5,smoc5,27.872,9892,8052,116744,130044,72216,4085
10,conventional,5,smoc6,26.748,11016,10260,148200,152952,84448,4087
10,conventional,5,smoc7,27.078,8996,10556,132932,136804,77408,4088
10,conventional,5,smoc8,26.872,8588,7328,72020,75936,60664,4087
10,conventional,5,smoc9,26.817,1008,9276,90728,113836,72160,4085
10,conventional,5,smoc10,26.292,12264,9144,141236,151160,89852,4088
10,conventional,5,smoc11,6.787,5984,4916,57212,54524,47544,4086
10,conventional,6,smoc1,26.448,7368,6924,107388,124268,65884,4094
10,conventional,6,smoc2,26.207,11120,8236,125032,136596,72292,4081
10,conventional,6,smoc3,26.127,10848,8988,113012,111336,82616,4085
10,conventional,6,smoc4,26.795,11708,9036,137000,145980,81748,4080
10,conventional,6,smoc5,25.622,6904,9044,108896,120704,64708,4071
10,conventional,6,smoc6,25.683,12692,9852,103028,107400,73200,4085
10,conventional,6,smoc7,26.02,10264,8420,65048,71368,57464,4082
10,conventional,6,smoc8,24.944,13508,8576,73480,70236,56220,4069
10,conventional,6,smoc9,26.118,7096,6896,95996,109136,70528,4085
10,conventional,6,smoc10,26.66,5372,6932,162588,168280,97364,4076
10,conventional,6,smoc11,7.203,11864,10908,71464,65036,55620,4080
10,conventional,7,smoc1,25.723,14720,12800,162612,165852,103860,4074
10,conventional,7,smoc2,27.244,11200,9404,146756,151964,87228,4086
10,conventional,7,smoc3,26.703,13296,8104,110600,128696,77264,4092
10,conventional,7,smoc4,25.633,12476,11320,119548,134384,75456,4088
10,conventional,7,smoc5,26.524,11800,11112,66588,66136,57320,4089
10,conventional,7,smoc6,26.922,6148,6944,115720,130352,74320,4086
10,conventional,7,smoc7,25.973,12632,10308,121020,130540,83496,4088
10,conventional,7,smoc8,27.598,13688,9368,125232,136028,83232,4089
10,conventional,7,smoc9,25.753,12568,11844,113208,121628,72372,4085
10,conventional,7,smoc10,27.106,13312,9748,114968,120236,70992,4089
10,conventional,7,smoc11,7.183,6984,5424,58316,61256,43080,4084
10,conventional,8,smoc1,25.23,13508,8344,117536,126548,79380,4074
10,conventional,8,smoc2,24.6,13484,8568,113240,120636,77276,4074
10,conventional,8,smoc3,26.069,9080,6900,143240,149912,95176,4087
10,conventional,8,smoc4,27.486,12904,11044,118588,126324,80068,4076
10,conventional,8,smoc5,25.139,13276,8884,179520,181352,101300,4073
10,conventional,8,smoc6,26.146,9052,10524,164948,176416,96224,4088
10,conventional,8,smoc7,25.699,9256,7332,165696,167668,93784,4085
10,conventional,8,smoc8,26.738,4000,7140,104744,114860,68476,4088
10,conventional,8,smoc9,26.059,11976,11764,161216,175588,100948,4081
10,conventional,8,smoc10,25.123,8536,10784,109940,116524,66564,4072
10,conventional,8,smoc11,7.291,7408,7352,56376,56980,65868,4073
10,conventional,9,smoc1,26.276,13216,7544,135220,140028,85540,4076
10,conventional,9,smoc2,25.538,10804,8188,128108,132408,76588,4075
10,conventional,9,smoc3,26.597,4928,6872,197932,207316,113480,4086
10,conventional,9,smoc4,25.074,8264,7252,108892,115392,71264,4091
10,conventional,9,smoc5,26.736,10216,11244,155716,160044,95932,4076
10,conventional,9,smoc6,25.616,8944,6972,185908,194604,101744,4073
10,conventional,9,smoc7,26.763,7668,7548,125080,126904,71156,4087
10,conventional,9,smoc8,25.34,11632,9876,112176,114508,63024,4071
10,conventional,9,smoc9,25.721,8528,9836,145960,155400,89000,4081
10,conventional,9,smoc10,25.631,16284,13516,152380,154612,86328,4074
10,conventional,9,smoc11,5.954,6664,12,83992,82084,54328,4068
10,conventional,10,smoc1,26.545,3564,7936,114068,136536,76552,4082
10,conventional,10,smoc2,26.085,9568,11988,118344,122480,77552,4079
10,conventional,10,smoc3,26.772,11168,11784,44804,48300,58764,4080
10,conventional,10,smoc4,25.674,9544,10508,151772,154300,92520,4070
10,conventional,10,smoc5,25.579,13156,8312,127584,135372,85784,4082
10,conventional,10,smoc6,26.415,7844,10092,104440,113944,76544,4087
10,conventional,10,smoc7,27.184,7036,11868,118392,128272,77460,4086
10,conventional,10,smoc8,27.022,9584,10592,166828,175960,98152,4088
10,conventional,10,smoc9,25.853,10532,9212,151312,153668,87852,4066
10,conventional,10,smoc10,25.98,10384,10560,118928,127140,82336,4069
10,conventional,10,smoc11,7.174,1380,1032,30776,31100,24456,4086
